OverallQual,YearBuilt,YearRemodAdd,MasVnrArea,ExterCond,BsmtQual,TotalBsmtSF,HeatingQC,FirstFlrSF,GrLivArea,FullBath,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageYrBlt,GarageCars,GarageArea,SalePrice,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_NMvt,MasVnrType_None,MasVnrType_Stone,Functional_Maj1,Functional_Maj2,Functional_Min1,Functional_Min2,Functional_Mod,Functional_Sev,Functional_Typ,Fence_GdPrv,Fence_GdWo,Fence_MnPrv,Fence_MnWw,Fence_NFe,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood
6,1993,1994,0.0,3,4,763.0,4,6.638567789166521,7.412160334945205,2,3.0,2.0794415416798357,1,3,1993.0,2.0,440.0,2.5549461768462165,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
6,1992,2007,0.0,4,4,1168.0,5,7.080026499922591,7.080026499922591,2,3.0,1.9459101490553132,0,0,1992.0,2.0,420.0,2.6126111404785974,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
6,1998,1998,0.0,3,4,789.0,4,6.672032945461067,7.290292882446597,2,3.0,2.0794415416798357,1,4,1998.0,2.0,393.0,2.5806771513187536,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
7,1990,1990,0.0,3,4,1300.0,4,7.201916317531627,7.201916317531627,1,4.0,1.791759469228055,1,1,1990.0,2.0,506.0,2.547453180483902,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
4,1970,1970,0.0,3,3,882.0,3,6.78332520060396,6.78332520060396,1,3.0,1.6094379124341003,0,0,1970.0,2.0,525.0,2.5399035738549975,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
7,1999,1999,0.0,3,4,1405.0,5,7.198931240688173,7.198931240688173,2,4.0,1.791759469228055,1,2,1999.0,2.0,511.0,2.5472117319455556,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
6,1971,1971,6.22455842927536,3,3,483.0,3,6.182084906716632,6.895682697747868,1,3.0,1.791759469228055,0,0,1971.0,1.0,264.0,2.6211335537754037,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
5,1971,1971,6.20050917404269,3,3,525.0,3,6.26530121273771,6.996681488176539,1,3.0,1.9459101490553132,0,0,1997.0,1.0,320.0,2.55548746716403,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
6,1975,1975,0.0,3,3,855.0,3,6.752270376141742,7.284134806195205,2,4.0,1.9459101490553132,1,3,1975.0,2.0,440.0,2.605704480777723,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
7,1975,1975,0.0,3,4,836.0,5,6.729824070489475,6.729824070489475,1,3.0,1.6094379124341003,0,0,1975.0,1.0,308.0,2.562176860235701,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
9,2009,2010,5.093750200806762,3,5,1590.0,5,7.395107546562485,7.755767170102998,2,5.0,2.3978952727983707,1,4,2009.0,3.0,751.0,2.5487077723404084,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
8,2009,2010,5.54907608489522,3,4,1544.0,5,7.3427791893318455,7.3427791893318455,2,4.0,2.0794415416798357,0,0,2009.0,3.0,868.0,2.5581345195991068,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
9,2005,2005,6.423246963533519,3,5,1698.0,5,7.4377951216719325,7.4377951216719325,2,5.0,2.0794415416798357,1,4,2005.0,3.0,730.0,2.5183072586530355,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
8,2005,2006,5.484796933490655,3,5,1822.0,5,7.508238774678663,7.508238774678663,2,5.0,2.1972245773362196,1,4,2005.0,3.0,678.0,2.56315280389369,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
9,2003,2004,6.999422467507961,3,5,2846.0,5,7.89989532313973,7.89989532313973,2,5.0,2.3978952727983707,2,4,2003.0,3.0,958.0,2.5527394580430602,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
8,2002,2002,5.4510384535657,3,4,1671.0,5,7.431299675155903,7.719129840906732,2,4.0,2.0794415416798357,1,5,2002.0,3.0,756.0,2.6168486894954057,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
8,2006,2006,5.187385805840755,3,4,1370.0,5,7.223295679562314,7.223295679562314,2,4.0,1.9459101490553132,1,4,2006.0,2.0,484.0,2.5529631903449066,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
6,2005,2005,0.0,3,4,1324.0,5,7.1891677384203225,7.1891677384203225,2,4.0,1.9459101490553132,0,0,2005.0,2.0,430.0,2.5912046460526774,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
7,2006,2006,2.70805020110221,3,4,1145.0,5,7.044032897274685,7.044032897274685,2,4.0,1.9459101490553132,0,0,2006.0,2.0,437.0,2.547453180483902,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
7,2004,2004,0.0,3,4,384.0,5,6.61338421837956,7.226209010100671,2,4.0,2.0794415416798357,1,4,2004.0,2.0,400.0,2.5606875484472273,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
7,2004,2004,0.0,3,4,847.0,5,6.742880635791903,7.458186157340487,2,4.0,2.0794415416798357,1,4,2004.0,2.0,433.0,2.599284473100537,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
8,1998,1998,4.74493212836325,3,5,1629.0,5,7.406103381237015,7.814399633804487,2,4.0,2.0794415416798357,1,3,1998.0,3.0,962.0,2.5503474899500453,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
8,2005,2006,5.424950017481403,3,4,1595.0,5,7.3752557780097545,7.3752557780097545,2,4.0,1.9459101490553132,1,4,2005.0,3.0,880.0,2.612371821106736,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
7,2009,2010,0.0,3,4,1218.0,5,7.105786129481271,7.105786129481271,2,4.0,1.6094379124341003,0,0,2009.0,2.0,676.0,2.583460913215718,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
6,2005,2005,0.0,3,5,1468.0,5,7.292337176173877,7.292337176173877,2,4.0,1.9459101490553132,1,4,2005.0,2.0,528.0,2.496061174671777,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
7,2004,2004,4.812184355372417,3,4,831.0,5,6.723832440821209,7.414572881350589,2,4.0,2.1972245773362196,0,0,2004.0,2.0,484.0,2.450717102575204,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
5,1920,1950,0.0,2,3,816.0,3,6.920671504248683,6.920671504248683,1,3.0,1.791759469228055,0,0,1920.0,1.0,429.0,2.558316215916219,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
6,1974,2002,5.5254529391317835,4,3,1208.0,5,7.3098814858247865,7.3098814858247865,2,3.0,2.0794415416798357,2,2,1974.0,2.0,461.0,2.572624594906759,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
8,1993,1993,6.22455842927536,3,4,1231.0,5,7.132497551660044,7.762170607138205,2,4.0,2.302585092994046,1,3,1993.0,3.0,762.0,2.566235646458342,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
8,1992,1993,5.198497031265826,3,4,1390.0,5,7.246368080102461,7.70796153183549,2,4.0,2.0794415416798357,1,3,1992.0,3.0,713.0,2.605173990761339,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
7,2004,2005,0.0,3,5,1488.0,5,7.305860032684009,7.305860032684009,2,4.0,1.9459101490553132,1,4,2004.0,2.0,506.0,2.613087279085764,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
7,2004,2004,0.0,3,4,840.0,5,6.734591659972948,7.427144133408616,2,4.0,1.3862943611198906,0,0,2004.0,2.0,588.0,2.556024721719396,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
7,2004,2004,4.795790545596741,3,4,600.0,5,6.398594934535208,7.0909098220799835,2,4.0,1.6094379124341003,0,0,2004.0,2.0,480.0,2.5601841554606546,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
7,2004,2005,0.0,3,4,600.0,5,6.398594934535208,7.0909098220799835,2,4.0,1.6094379124341003,0,0,2004.0,2.0,480.0,2.533626361910755,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
6,2005,2005,5.37989735354046,3,4,600.0,5,6.398594934535208,7.1204443723924875,2,4.0,1.6094379124341003,0,0,2005.0,2.0,480.0,2.5107763515560313,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
6,2000,2000,7.05617528410041,3,4,756.0,5,6.6293632534374485,7.321849713788356,2,4.0,1.791759469228055,0,0,2000.0,2.0,440.0,2.56363582933001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
7,2003,2003,0.0,3,4,530.0,5,6.274762021241939,6.985641817639208,2,4.0,1.6094379124341003,0,0,2003.0,2.0,496.0,2.5682944945824913,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
8,2010,2010,0.0,3,5,1642.0,5,7.257707677160043,7.257707677160043,1,4.0,1.9459101490553132,1,4,2010.0,3.0,852.0,2.55548746716403,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
8,2000,2000,0.0,3,4,975.0,5,6.883462586413092,7.522400231387125,2,4.0,2.0794415416798357,1,3,2000.0,2.0,592.0,2.547663791236228,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
7,2002,2002,0.0,3,4,1492.0,5,7.30854279753919,7.30854279753919,2,4.0,1.9459101490553132,1,4,2002.0,2.0,596.0,2.553851251562612,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
6,1967,1967,4.795790545596741,3,3,1829.0,4,7.512071245835466,7.512071245835466,2,3.0,2.1972245773362196,0,0,1967.0,2.0,535.0,2.615625423657884,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
6,1993,1993,0.0,3,4,1280.0,5,7.155396301896734,7.822444729489319,2,4.0,2.302585092994046,1,3,1993.0,2.0,660.0,2.594290748803829,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
6,1978,1978,0.0,3,4,1224.0,3,7.160845906664299,7.545389749611823,3,3.0,2.0794415416798357,1,3,1978.0,2.0,678.0,2.5973435298961234,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
6,1971,1971,0.0,3,3,715.0,3,6.836259277277067,7.406103381237015,1,3.0,2.0794415416798357,0,0,1971.0,2.0,441.0,2.5364827666651832,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
5,1966,1966,5.153291594497779,3,3,1232.0,3,7.117205503164344,7.117205503164344,1,3.0,1.9459101490553132,0,0,1966.0,2.0,490.0,2.5456842198621934,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
5,1966,1966,0.0,3,4,1209.0,4,7.098375638590786,7.098375638590786,1,3.0,1.9459101490553132,0,0,1966.0,2.0,504.0,2.5713832815618387,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
5,1967,1967,5.594711379601839,3,3,1510.0,5,7.32052696227274,7.32052696227274,2,4.0,1.9459101490553132,0,0,1967.0,2.0,517.0,2.5375258892038333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
6,1964,1964,0.0,3,3,533.0,3,7.0317412587631285,7.4821189235521155,2,3.0,2.1972245773362196,0,0,1964.0,2.0,480.0,2.534350944066273,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
5,1962,2001,4.976733742420574,3,3,1728.0,3,7.455298485683291,7.455298485683291,2,3.0,2.3978952727983707,0,0,,0.0,0.0,2.6290792285747764,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
5,1952,2002,5.583496308781699,3,3,1140.0,4,7.5652752818989315,7.808729306744399,2,3.0,2.0794415416798357,2,4,1994.0,2.0,400.0,2.5475134173620706,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
6,1949,1950,5.831882477283517,4,3,782.0,3,6.927557906278317,7.350516171833998,2,3.0,1.9459101490553132,1,4,1949.0,2.0,470.0,2.5728787288081554,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
6,1966,2008,5.37989735354046,3,3,1080.0,4,7.029087564149662,7.029087564149662,1,4.0,1.791759469228055,1,4,1966.0,1.0,315.0,2.5694130964877173,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
5,1958,1958,0.0,3,3,1604.0,3,7.380879035564116,7.380879035564116,2,3.0,2.1972245773362196,0,0,1958.0,2.0,576.0,2.579339384093305,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
7,2003,2009,6.2285110035911835,3,4,1480.0,5,7.300472814267799,7.300472814267799,2,4.0,2.0794415416798357,0,0,2003.0,2.0,620.0,2.638468278053941,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
5,1959,1959,5.017279836814924,3,3,1143.0,3,7.042286171939743,7.042286171939743,1,3.0,1.9459101490553132,0,0,1959.0,1.0,308.0,2.544375835913221,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
5,1959,1959,4.5217885770490405,3,3,1206.0,2,7.095893221097532,7.095893221097532,1,3.0,1.9459101490553132,0,0,1959.0,1.0,312.0,2.5626664953368135,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
6,1959,1959,6.07073772800249,3,3,1244.0,5,7.365812837209472,7.365812837209472,1,3.0,1.9459101490553132,2,4,1956.0,2.0,440.0,2.527557826075933,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
4,1956,1956,0.0,3,3,832.0,3,6.725033642166843,7.198931240688173,1,3.0,1.791759469228055,0,0,1956.0,1.0,263.0,2.58161737138989,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
5,1952,1952,0.0,3,3,864.0,3,6.970730078143525,6.970730078143525,1,2.0,1.6094379124341003,0,0,1952.0,1.0,318.0,2.5532974946595286,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
5,1955,1955,0.0,4,3,972.0,3,6.880384082186005,6.880384082186005,1,3.0,1.791759469228055,0,0,1955.0,1.0,305.0,2.5876972711415656,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
5,1958,1958,0.0,3,3,988.0,3,6.8966943316227125,6.8966943316227125,1,3.0,1.791759469228055,0,0,1958.0,1.0,264.0,2.614959305408909,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
4,1920,1994,0.0,3,3,576.0,4,6.893656354602635,6.893656354602635,1,3.0,1.6094379124341003,0,0,1989.0,2.0,676.0,2.5726670138524446,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
6,1948,2004,0.0,3,3,816.0,3,6.705639094860003,7.110696122978827,1,3.0,1.791759469228055,0,0,1950.0,1.0,280.0,2.589889196751413,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
5,1960,1960,0.0,3,3,1175.0,5,7.069874128458572,7.069874128458572,1,3.0,1.9459101490553132,0,0,1960.0,2.0,484.0,2.5087691954948155,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
